,House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
135,6e32f09d,100616000000,32316071656,0.0,119.78848,55.898123,39.08632,5.31913,37.526751,0.0,3.0,2.0,3.0,0.0,0.0,104.0,small,The Mountains,1.0,66.036172,Bob,1280181
136,6e32f0c8,102816000000,80416082233,0.0,3.599181,27.305139,1.104552,166.20994,64.79227,0.0,3.5,2.0,4.0,0.0,0.0,133.0,small,King's Landing,1.0,38.180489,Bob,1415450
137,6e32f0d0,21716021835,11616081652,0.0,125.206651,20.219826,132.701742,290.020054,11.492652,0.0,4.0,4.0,3.0,0.0,0.0,140.0,small,The Mountains,1.0,30.343218,Bob,1295166
138,6e32f100,72616040140,71916080624,0.0,25.45865,12.048078,70.831585,54.01831,39.731967,1.0,2.0,4.0,2.0,0.0,0.0,148.0,small,,1.0,22.325481,Bob,1478268
139,6e32f140,42816030118,41716120658,0.0,13.399839,12.246635,34.685199,127.169718,6.083975,0.0,4.0,3.0,3.0,0.0,0.0,148.0,huge,King's Landing,1.0,22.831679,Bob,1505370
140,6e32f18e,81516012448,22716091043,0.0,36.28429,132.383351,45.073024,49.934311,59.038717,0.0,4.0,4.0,4.0,0.0,0.0,28.0,small,The Mountains,1.0,143.364387,Bob,928988
141,6e32f1b4,90916001256,11916100654,0.0,58.155326,70.728284,55.460849,85.3869945,51.446605,0.0,4.0,3.0,3.0,0.0,0.0,89.5,,,0.666666666667,81.2932745,Bob,1348750
142,6e32f2a3,100116000000,91416112255,0.0,80.026362,9.073217,65.848674,120.839678,43.854493,0.0,4.0,2.0,2.0,0.0,0.0,151.0,small,,0.333333333333,19.222162,Bob,1351998
143,6e32f2f2,101016000000,111316000000,0.0,62.3333253333,9.000232,93.506309,70.121423,3.268812,0.0,4.0,2.0,3.0,0.0,1.0,151.0,small,The Mountains,0.0,19.076888,Bob,1420871
144,6e32f2f4,102216000000,81616121145,0.0,44.6402886667,13.5542465,69.059108,48.7706786667,8.8554825,0.0,3.5,2.0,2.5,0.0,1.0,146.5,,,0.5,23.713007,Bob,1171360
145,6e32f2fc,90116010526,11616070131,0.0,26.947252,18.108261,44.611907,27.4199343333,14.442153,0.0,3.0,2.0,2.0,0.0,1.0,142.0,small,The Mountains,1.0,28.349126,Bob,1415153
146,6e32f365,42216061053,122516000000,0.0,32.19027,53.843968,67.755925,6.06919,64.399672,0.0,3.0,3.0,3.0,0.0,0.0,106.0,small,King's Landing,1.0,64.804991,Bob,1316413
147,6e32f4a9,80816040919,100616000000,0.0,116.242231,49.97837,90.899943,164.379523,17.010209,0.0,3.0,2.0,2.0,0.0,1.0,110.0,small,King's Landing,1.0,60.745818,Bob,1194503
148,6e32f4de,91516040623,32416070737,0.0,1.202749,45.166705,9.753555,132.036314,3.921731,0.0,2.0,3.0,4.0,0.0,0.0,115.0,small,King's Landing,1.0,55.56406,Bob,1463344
149,6e32f519,82616061035,110216000000,0.0,30.856003,1.353889,111.704591,62.740717,18.93291,0.0,3.0,2.0,3.0,0.0,0.0,159.0,huge,King's Landing,1.0,11.86566,Bob,1510720
150,6e32f59d,101916000000,40516082438,0.0,70.105522,19.498317,0.998531,108.971535,20.00671,0.0,2.0,2.0,4.0,0.0,0.0,141.0,small,King's Landing,1.0,29.691339,Bob,1435566
151,6e32f5ca,121416000000,42816082252,0.0,78.651069,126.332389,3.420058,97.920472,46.863148,0.0,4.0,3.0,2.0,0.0,0.0,34.0,small,King's Landing,1.0,137.019477,Bob,1074017
152,6e32f5f0,31216030519,41816082152,0.0,16.65747,29.860039,50.465295,84.062681,22.20238,1.0,2.0,3.0,2.5,0.0,0.0,130.0,small,The Mountains,1.0,40.379132,Bob,1391922
153,6e32f611,52516021643,52316102154,0.0,20.075593,32.75378,42.588087,86.424196,15.18453,0.0,4.0,4.0,3.0,0.0,0.0,127.0,huge,Cursed Land,1.0,43.406444,Bob,1412936
154,6e32f61e,32416022152,81816101517,0.0,140.127085,32.772619,67.084998,4.647844,5.7333,1.0,2.0,3.0,4.0,0.0,0.0,127.0,small,Servant's Premises,1.0,43.378418,Bob,1262062
155,6e32f636,40816020659,90416121829,0.0,24.031289,13.931887,28.666679,211.563312,19.793516,1.0,2.0,4.0,3.0,0.0,0.0,146.0,small,The Mountains,1.0,24.45272,Bob,1403927
156,6e32f642,120116000000,41416071530,0.0,44.780133,57.331485,24.2894745,197.7010875,12.4400565,0.5,2.5,3.0,3.5,0.0,0.0,102.5,,,1.0,67.9961825,Bob,1444074
157,6e32f66a,12016050615,50416102125,0.0,65.528977,100.731083,19.91227,183.838863,5.086597,0.0,3.0,2.0,4.0,0.0,0.0,59.0,small,Cursed Land,1.0,111.539645,Bob,988893
158,6e32f683,10616001357,22716100310,0.0,72.068929,57.2013555,15.5350655,116.4939005,28.4166105,0.0,3.0,3.0,3.5,0.0,0.0,102.5,,,1.0,67.91737,Bob,1264523
159,6e32f6b9,42116052038,91416091814,0.0,78.608881,13.671628,11.157861,49.148938,51.746624,0.0,3.0,4.0,3.0,0.0,0.0,146.0,small,The Mountains,1.0,24.295095,Bob,1507945
160,6e32f6bf,121816000000,30816121115,0.0,117.905243,12.228074,48.335609,175.176131,30.146237,1.0,2.0,4.0,2.0,0.0,0.0,74.0,huge,Servant's Premises,1.0,22.6675475,Bob,1205015
161,6e32f6d4,101716000000,51916102426,0.0,10.155018,10.78452,85.455286,20.759348,5.429708,0.0,2.0,2.0,4.0,0.0,0.0,149.0,small,The Mountains,1.0,21.04,Bob,1439474
162,6e32f731,11816041750,41816122236,0.0,33.230726,70.437863,54.949415,9.662734,10.404288,0.0,3.0,4.0,3.0,0.0,0.0,90.0,huge,Cursed Land,1.0,81.095996,Bob,1235618
163,6e32f748,121616000000,51416091432,0.0,88.131035,59.773768,37.4594823333,197.216612,15.966256,0.0,3.0,2.0,4.0,0.0,0.0,100.0,huge,King's Landing,1.0,70.196352,Bob,1258982
164,6e32f74c,21116040734,122216000000,0.0,108.3306985,46.9393655,19.9695496667,164.20247,11.6022465,0.0,3.0,2.0,3.0,0.0,0.0,113.0,,,0.75,57.2393825,Bob,1369460
165,6e32f7f1,11816010626,51816091358,0.0,128.530362,34.104963,2.479617,131.188328,7.238237,0.0,3.0,2.0,2.0,0.0,0.0,126.0,small,Cursed Land,0.5,44.282413,Bob,1186884
166,6e32f821,40216011751,12716080520,0.0,39.492027,25.769042,15.800812,189.794773,16.62523,0.0,2.0,2.0,4.0,0.0,1.0,134.0,small,The Mountains,0.25,35.988588,Bob,1243804
167,6e32f82c,90516062131,30316120616,0.0,15.343433,46.266575,29.122007,104.553133,14.973699,1.0,2.0,4.0,4.0,0.0,1.0,114.0,small,The Mountains,0.0,57.038627,Bob,1358627
168,6e32f8e1,20116011358,50116080531,0.0,95.893027,27.715658,14.912003,65.001705,1.399343,0.0,2.66666666667,2.0,4.0,0.0,0.0,132.0,huge,The Mountains,1.0,38.448378,Bob,1391511
169,6e32f8e4,50116020755,21816090223,0.0,79.0052255,29.1467745,41.3974133333,62.0129305,30.3476535,0.5,3.33333333333,2.0,3.0,0.0,0.0,130.5,,,1.0,39.560495,Bob,1543929
170,6e32f981,121216000000,52516121735,0.0,62.117424,30.577891,67.8828236667,59.024156,59.295964,1.0,4.0,2.0,2.0,0.0,0.0,129.0,small,King's Landing,1.0,40.672612,Bob,1364189
171,6e32f9b2,32316000150,50116090632,0.0,78.744382,0.934908,94.368234,32.101892,78.164263,0.0,4.0,3.0,4.0,0.0,0.0,159.0,small,The Mountains,0.5,11.450716,Bob,1361020
172,6e32f9c8,101916000000,90916091348,0.0,95.37134,68.004062,3.091228,225.160084,54.463466,0.0,3.0,2.0,3.0,0.0,1.0,92.0,small,Servant's Premises,0.0,78.999445,Bob,1099349
173,6e32fa3d,41716021816,102616000000,0.0,22.946466,117.553558,42.153955,180.389974,50.065696,0.0,2.0,3.0,2.0,0.0,0.0,42.0,huge,The Mountains,1.0,128.032695,Bob,951234
174,6e32fa41,91216061210,51116102459,0.0,9.737861,50.539003,20.497581,40.800968,57.571236,1.0,2.0,4.0,2.0,0.0,0.0,109.0,huge,The Mountains,1.0,61.173629,Bob,1395200
175,6e32fa76,52716000910,100716000000,0.0,107.278994,74.764668,5.457496,65.109245,19.928967,0.0,4.0,2.0,3.0,0.0,0.0,85.0,small,King's Landing,1.0,85.637103,Bob,1165452
176,6e32fa9f,11916012419,82116100552,0.0,16.887428,103.056427,14.736402,21.526821,0.712333,0.0,4.0,2.0,4.0,0.0,0.0,57.0,small,King's Landing,1.0,113.717907,Bob,1173848
177,6e32faaa,110416000000,100716000000,0.0,40.389629,10.847649,49.762294,215.392787,77.159454,0.0,4.0,2.0,3.0,0.0,0.0,149.0,huge,King's Landing,1.0,21.79459,Bob,1456342
178,6e32fb8a,72316052315,22216092121,0.0,70.054019,104.610347,18.804272,40.317472,58.52765,0.0,3.0,4.0,2.0,0.0,1.0,55.0,small,Servant's Premises,0.0,114.735613,Bob,1050598
179,6e32fb92,90416011110,42016090530,0.0,55.1047035,0.985333,76.797735,254.743071,20.279207,0.0,2.0,3.0,4.0,0.0,1.0,159.0,small,Servant's Premises,0.0,11.127618,Bob,1283084
180,6e32fb9c,42616061918,112416000000,0.0,40.155388,45.182578,60.085058,61.566275,11.539188,0.0,2.0,3.0,2.0,0.0,1.0,115.0,small,The Mountains,0.0,56.001935,Bob,1344286
181,6e32fc21,21016020315,111016000000,0.0,17.597651,72.503777,33.619778,77.319505,29.053965,0.0,3.0,2.0,4.0,0.0,0.0,87.0,huge,The Mountains,1.0,83.017358,Bob,1222087
182,6e32fc66,42416022417,51316072058,0.0,18.9617875,71.305486,28.296213,78.1004765,19.8161635,0.0,2.5,2.5,3.5,0.0,0.0,88.5,,,1.0,81.693704,Bob,708696
183,6e32fcbd,21616002334,21916111247,0.0,20.325924,70.107195,22.972648,78.881448,10.578362,0.0,2.0,3.0,3.0,0.0,0.0,90.0,small,King's Landing,1.0,80.37005,Bob,1232676
184,6e32fd0f,91316031919,81916071020,0.0,14.215173,115.100256,107.798852,100.805786,60.605095,0.0,4.0,2.0,2.0,0.0,0.0,45.0,small,Cursed Land,1.0,125.392683,Bob,851383
185,6e32fd23,91216032113,101416000000,0.0,16.760184,50.467442,100.479026,101.7492,32.915711,0.0,3.5,4.0,4.0,0.0,0.0,110.0,small,The Mountains,1.0,60.890925,Bob,1341723
186,6e32fd34,82516040324,70916100910,0.0,60.624149,1.084645,93.1592,94.112931,9.776009,0.0,3.0,2.0,3.0,0.0,0.0,159.0,small,King's Landing,1.0,11.633937,Bob,1482618
187,6e32fd57,110916000000,122716000000,0.0,37.757128,10.241544,23.836034,77.5963,6.138788,1.0,2.0,4.0,2.0,0.0,0.0,150.0,small,Cursed Land,1.0,20.965526,Bob,1454895
188,6e32fd8c,50316000917,101316000000,0.0,4.14385,21.998395,65.872907,22.540723,48.030803,0.0,2.5,3.0,2.0,0.0,0.0,74.0,small,The Mountains,1.0,32.80535,Bob,1236488
189,6e32fdb4,32716040231,101116000000,0.0,38.061323,33.755246,23.363253,170.587895,20.543008,0.0,3.0,3.0,2.0,0.0,0.0,126.0,huge,The Mountains,1.0,44.645174,Bob,1435001
190,6e32fe00,72816001316,122816000000,0.0,62.675489,13.63716,86.895663,218.917052,12.62042,0.0,3.5,4.0,3.0,0.0,1.0,146.0,small,Cursed Land,0.0,24.53651,Bob,1273843
191,6e32fe08,50116021512,72216080729,0.0,24.928661,61.774909,46.978141,129.198933,68.074298,0.0,4.0,3.0,4.0,0.0,0.5,98.0,small,,1.0,72.177339,Bob,1237716
192,6e32fe1a,100216000000,60816071243,0.0,77.708597,12.52917,39.834082,18.881012,29.396756,0.0,3.0,4.0,3.0,0.0,0.0,147.0,small,The Mountains,1.0,23.001098,Bob,1466875
193,6e32fe39,120316000000,70716111938,0.0,35.028109,43.998286,39.606412,197.849548,6.423031,0.0,3.0,3.0,4.0,0.0,0.0,116.0,small,Servant's Premises,1.0,54.104981,Bob,1308023
194,6e32fe50,50116001651,112616000000,0.0,49.388653,104.179383,4.723609,111.786463,50.814916,0.0,2.0,2.0,3.0,0.0,0.0,56.0,small,Cursed Land,1.0,114.936913,Bob,938131
195,6e32fe86,111616000000,101716000000,0.0,37.463739,6.803466,67.338697,243.239405,34.40598,0.0,2.0,4.0,3.0,0.0,0.0,153.0,small,The Mountains,1.0,17.344282,Bob,1361222
196,6e32fe8c,62816042211,100716000000,0.0,25.538825,9.422794,38.751501,121.708996,14.727211,0.0,2.0,4.0,3.5,0.0,0.0,151.0,huge,Servant's Premises,1.0,20.284605,Bob,1522231
197,6e32fed4,20916031114,42516071554,0.0,39.182209,13.742704,10.737004,115.576358,19.291828,0.25,4.0,3.0,4.0,0.0,0.0,146.0,small,Servant's Premises,1.0,24.352608,Bob,1488139
198,6e32fedb,42416061652,82816091442,0.0,69.685786,122.709493,36.654801,128.414918,17.0426,0.5,2.0,2.0,4.0,0.0,0.0,37.0,small,Servant's Premises,1.0,133.240343,Bob,880034
199,6e32ff06,61016002252,92116100959,0.0,26.924191,30.282156,61.661208,69.457358,38.339791,0.75,3.0,4.0,3.0,0.0,0.0,130.0,small,Cursed Land,1.0,41.127401,Bob,1274467
200,6e32ff09,102016000000,41516091647,0.0,14.933176,20.15891,40.083457,221.096956,80.472588,1.0,4.0,4.0,2.0,0.0,0.0,140.0,small,The Mountains,1.0,30.860631,Bob,1416154
201,6e32ff41,90216001744,81816071030,0.0,91.316477,13.811992,37.481239,83.480178,65.836443,0.0,4.0,2.0,4.0,0.0,0.0,146.0,huge,The Mountains,1.0,24.348202,Bob,1414314
202,6e330021,51416000222,22716120519,0.0,68.186975,14.1056435,12.11472,5.869345,16.653014,0.5,3.0,4.0,3.0,0.0,0.0,74.0,small,Cursed Land,1.0,24.534787,Bob,1270710
203,6e33002b,41816040918,21316072314,0.0,73.272342,14.399295,56.191903,233.191896,10.371756,1.0,4.0,4.0,2.0,0.0,0.0,146.0,small,The Mountains,1.0,24.721372,Bob,1426733
204,6e3300c6,61316002059,62616082314,0.0,30.739895,84.859006,92.306043,19.640033,30.147002,0.0,2.0,2.0,3.0,0.0,0.0,75.0,small,Servant's Premises,1.0,95.184756,Bob,1030734
205,6e33011b,40616042458,72616121922,0.0,102.046818,12.249108,62.82876,12.227605,47.207451,0.5,3.0,2.0,2.0,0.0,0.0,148.0,small,Servant's Premises,1.0,22.849971,Bob,1337947
206,6e330125,51616061539,80216071546,0.0,90.870914,81.420494,33.351477,127.597808,16.759386,1.0,4.0,4.0,2.0,0.0,1.0,79.0,small,The Mountains,0.0,92.268752,Bob,1271110
207,6e33014b,42016060445,120716000000,0.0,79.69501,54.400778,20.0264,125.380235,47.180679,0.5,3.0,2.0,4.0,0.0,0.0,106.0,huge,King's Landing,1.0,64.448707,Bob,1301149
208,6e330190,102816000000,31716111444,0.0,68.519106,17.80882,6.701323,72.270491,38.498157,0.0,3.0,3.0,4.0,0.0,0.0,142.0,huge,King's Landing,1.0,28.053438,Bob,1452346
209,6e3301af,111016000000,61616110222,0.0,3.575121,134.874318,4.947938,21.568528,2.665089,0.0,3.0,4.0,3.0,0.0,0.0,25.0,huge,Cursed Land,1.0,145.556321,Bob,1018234
210,6e33021d,102716000000,50416090138,0.0,13.901927,39.935422,62.364943,68.317796,79.456111,0.0,3.0,4.0,2.0,0.0,0.0,120.0,huge,The Mountains,1.0,50.25532,Bob,1283171
211,6e33026c,31816040424,81816121717,0.0,85.40386,22.19909,88.681167,116.792642,25.091981,0.0,3.0,3.0,2.0,0.0,0.0,138.0,small,The Mountains,1.0,32.746729,Bob,1251528
212,6e33027a,112416000000,40516072144,0.0,64.472117,83.974832,74.186042,88.735955,0.889701,1.0,2.0,4.0,2.0,0.0,0.0,76.0,small,Cursed Land,1.0,94.275534,Bob,1085486
213,6e3302a3,110816000000,51716070926,0.0,12.460547,28.513378,27.601187,207.890074,42.438485,0.0,3.0,3.0,4.0,0.0,0.0,131.0,huge,The Mountains,1.0,39.039597,Bob,1468879
214,6e3302d1,111816000000,120216000000,0.0,19.324118,144.065509,39.146952,54.421909,58.526295,1.0,4.0,4.0,3.0,0.0,0.0,16.0,small,The Mountains,1.0,154.657762,Bob,976304
215,6e3302f6,92416060715,21016082351,0.0,2.482896,41.430575,3.307883,142.961633,10.245665,0.0,3.0,2.0,4.0,0.0,0.0,119.0,small,King's Landing,1.0,52.400799,Bob,1458979
216,6e33030a,61816030258,20816092357,0.0,52.403877,40.565087,77.380599,3.307546,16.13381,0.0,2.0,2.0,2.0,0.0,1.0,119.0,huge,The Mountains,0.0,50.933096,Bob,1301672
217,6e3303cb,31516020338,80916101756,0.0,28.670646,41.777134,29.959494,82.626417,6.193809,0.0,3.0,2.0,2.0,0.0,0.0,118.0,small,The Mountains,1.0,52.105297,Bob,1324181
218,6e3303e0,122416000000,92416100741,0.0,31.529057,96.404886,113.933796,47.523561,1.253084,0.0,2.0,3.0,3.0,0.0,0.0,64.0,small,The Mountains,1.0,107.154249,Bob,1041424
219,6e3303e4,50416011217,60116101056,0.0,0.842664,18.425086,90.31658,0.683887,29.978851,0.0,3.0,3.0,4.0,0.0,0.0,142.0,small,,1.0,29.305603,Bob,1415005
220,6e330406,81816050958,21216092339,0.0,16.3220675,129.863157,20.83439,82.217483,28.062246,0.0,2.5,4.0,2.0,0.0,0.0,30.0,huge,The Mountains,1.0,140.568981,Bob,1052905
221,6e330445,100716000000,60916071226,0.0,31.801471,50.11209,21.1231115,38.604044,13.637834,0.0,2.0,4.0,2.0,0.0,0.0,110.0,small,The Mountains,1.0,60.184358,Bob,1357952
222,6e33048b,71216040547,102716000000,0.0,93.70264,88.267004,21.411833,92.923955,18.741047,0.0,4.0,3.0,4.0,0.0,0.0,72.0,small,King's Landing,0.5,98.528197,Bob,1174767
223,6e3304a5,92716040428,110116000000,0.0,104.504352,71.11679,0.55526,0.321568,13.472196,0.0,4.0,4.0,4.0,0.0,1.0,89.0,small,The Mountains,0.0,81.534327,Bob,1288765
224,6e330524,110816000000,12516112039,0.0,13.101263,98.046005,17.159663,97.194089,86.910551,0.0,3.0,3.0,4.0,0.0,0.0,62.0,small,King's Landing,1.0,108.56319,Bob,1156124
225,6e33053b,62316021337,40616090259,0.0,4.911714,45.625344,60.275903,99.151792,13.944707,0.0,3.0,4.0,2.0,0.0,0.0,114.0,small,The Mountains,1.0,56.216222,Bob,1300693
226,6e330548,51616031031,81916111233,0.0,8.8463705,9.266613,54.687817,47.662478,8.1755,0.0,2.5,2.0,2.0,0.0,0.0,151.0,small,The Mountains,1.0,19.827661,Bob,1418570
227,6e33054f,52816051136,90216092134,0.0,12.781027,51.11955,49.099731,266.576442,70.472581,1.0,2.0,4.0,2.0,0.0,0.0,109.0,small,The Mountains,1.0,61.960107,Bob,1237328
228,6e33059b,41616021732,110716000000,0.0,24.980603,76.91303,40.352184,118.557248,13.619691,1.0,4.0,2.0,2.0,0.0,0.0,83.0,small,King's Landing,1.0,87.19868,Bob,1236647
229,6e3305c0,122716000000,10316122019,0.0,37.180179,44.827404,24.733344,42.00348,37.783413,0.0,4.0,2.5,3.0,0.0,0.0,115.0,small,Cursed Land,1.0,55.259275,Bob,1270553
230,6e3305e3,62016062149,30316082217,0.0,35.491355,116.164827,66.36863,192.967402,49.49825,0.0,3.5,3.0,2.0,0.0,0.0,44.0,small,The Mountains,1.0,126.945729,Bob,917974
231,6e33061e,101916000000,30416082138,0.0,19.781082,148.996896,18.43927,45.534982,24.709305,0.5,3.0,2.5,4.0,0.0,0.0,11.0,huge,The Mountains,1.0,159.417785,Bob,957435
232,6e330794,111716000000,51316081628,0.0,29.093364,67.760253,21.860574,237.421891,17.121205,1.0,4.0,2.0,4.0,0.0,0.0,92.0,small,The Mountains,1.0,78.289654,Bob,1228607
233,6e3307c8,121316000000,51816122124,0.0,8.464551,61.371354,37.0539833333,157.199322,3.950282,0.0,3.0,4.0,2.0,0.0,0.0,99.0,small,The Mountains,1.0,71.876319,Bob,1248886
234,6e33086f,110416000000,21916081623,0.0,17.8989525,13.603689,52.2473926667,5.071473,32.918749,0.0,3.0,2.0,4.0,0.0,0.0,146.0,small,The Mountains,1.0,24.512035,Bob,1470655
235,6e330877,122016000000,21516090426,0.0,27.333354,35.349069,67.440802,140.101852,5.729407,1.0,4.0,4.0,3.0,0.0,0.0,125.0,huge,The Mountains,1.0,45.427973,Bob,1494681
236,6e330887,41816001622,111016000000,0.0,58.29262,30.05582,22.84426,138.302357,33.966771,0.0,3.0,3.0,2.0,0.0,0.0,130.0,small,The Mountains,1.0,40.700398,Bob,1246395
237,6e3308ea,100716000000,20316071749,0.0,74.671711,57.02683,51.277172,100.958856,12.895518,0.0,2.0,3.0,4.0,0.0,0.0,103.0,small,Servant's Premises,1.0,67.336232,Bob,1271468
238,6e3308ef,80216041214,22816091317,0.0,30.051388,97.543158,79.710084,63.615355,75.656483,0.0,3.0,4.0,4.0,0.0,0.0,62.0,small,The Mountains,1.0,108.31908,Bob,1076666
239,6e33096a,61616001549,50816070256,0.0,75.844998,35.140558,29.351517,26.271854,23.579195,0.0,4.0,2.0,4.0,0.0,1.0,125.0,small,The Mountains,1.0,45.9843,Bob,1287739
240,6e330988,101116000000,32216081157,0.0,52.9256835,19.358982,76.662018,85.089795,31.15709,0.0,4.0,4.0,4.0,0.0,0.0,141.0,small,,1.0,29.940226,Bob,1440622
241,6e33099e,62016052057,21116081851,0.0,30.006369,11.615218,19.939472,13.038025,5.360814,1.0,3.0,2.0,4.0,0.0,0.0,148.0,small,The Mountains,1.0,21.864174,Bob,1564977
242,6e3309c6,100316000000,122616000000,0.0,83.637124,74.176796,24.301832,192.156609,0.981705,0.0,2.0,2.0,2.0,0.0,0.0,86.0,huge,The Mountains,1.0,84.566514,Bob,1157504
243,6e330a59,81716032452,42416101231,0.0,108.12839,60.954034,59.51558,59.602145,1.242064,0.0,3.0,2.0,3.0,0.0,1.0,99.0,small,King's Landing,0.0,71.702151,Bob,1220402
244,6e330a5b,62616030730,22316070930,0.0,1.235098,16.852536,38.324684,68.195881,86.743529,0.0,2.0,2.0,3.0,0.0,0.0,143.0,small,The Mountains,1.0,26.904379,Bob,1392464
245,6e330a85,122116000000,91316112112,0.0,93.755186,8.29191,17.133788,79.26281,31.98515,0.0,4.0,2.5,2.0,0.0,0.0,152.0,small,Cursed Land,1.0,18.701449,Bob,1426643
246,6e330abf,40116060651,50816080928,0.0,55.599077,22.276312,48.093468,77.651548,7.211882,0.0,3.0,3.0,3.0,0.0,0.0,138.0,small,King's Landing,1.0,32.480747,Bob,1527244
247,6e330b20,52416032335,52116080221,0.0,2.32992,33.735292,3.200542,162.441607,9.27417,0.0,2.0,3.0,4.0,0.0,0.0,126.0,small,The Mountains,1.0,44.323733,Bob,1428219
248,6e330b26,112616000000,11816081815,0.0,13.196299,58.672629,2.064343,148.951162,4.131714,1.0,2.0,2.0,4.0,0.0,0.0,101.0,small,The Mountains,1.0,69.130915,Bob,1272640
249,6e330b44,52116050650,80916101825,0.0,33.630254,4.7169,18.481098,92.034551,42.116272,0.0,4.0,2.0,2.0,0.0,0.0,155.0,small,The Mountains,1.0,15.468507,Bob,1484405
250,6e330b99,32716021434,10216100947,0.0,100.337453,18.6212,34.897853,71.878226,50.317006,1.0,4.0,3.0,3.0,0.0,0.0,141.0,huge,Servant's Premises,1.0,28.673942,Bob,1338907
251,6e330ba3,71816040231,72316070421,0.0,50.8768475,61.170941,11.948803,161.373953,26.452909,0.0,4.0,4.0,2.0,0.0,1.0,99.0,small,The Mountains,1.0,71.481522,Bob,1275814
252,6e330bce,42016030758,111216000000,0.0,1.416242,73.770758,100.158011,126.670453,3.105819,1.0,3.0,2.0,4.0,0.0,0.0,86.0,small,The Mountains,1.0,83.807259,Bob,1156351
253,6e330beb,22516042018,51616070410,0.0,12.173338,56.324225,79.222163,148.947545,13.658258,0.0,3.0,2.0,3.5,0.0,0.0,104.0,small,Cursed Land,1.0,67.062069,Bob,1175600
254,6e330c67,31516022232,31616090239,0.0,9.577728,28.238759,58.286315,194.698784,17.893423,1.0,3.0,3.0,3.0,0.0,0.0,132.0,huge,The Mountains,1.0,38.395729,Bob,1399469
255,6e330d76,40316021815,62616110839,0.0,54.38152,6.030351,48.730327,49.924029,55.674684,0.0,4.0,4.0,4.0,0.0,1.0,154.0,small,,0.0,16.857941,Bob,1463691
256,6e330d84,91016042043,72416121153,0.0,31.820978,25.064374,38.308187,101.349732,23.905004,0.0,4.0,2.0,2.0,0.0,1.0,135.0,small,The Mountains,0.5,35.792893,Bob,1313217
257,6e330dcf,91816002140,81116101445,0.0,61.197655,27.245803,96.813627,48.51563,63.532777,0.0,4.0,4.0,3.0,0.0,0.0,133.0,small,The Mountains,1.0,38.049117,Bob,1321874
258,6e330e18,60716010616,111216000000,0.0,82.4228476667,82.232955,86.6237155,86.744213,45.671072,0.0,4.0,3.5,3.0,0.0,0.5,78.0,,,0.5,92.7715645,Bob,1193001
259,6e330e7e,101616000000,122716000000,0.0,103.648040333,137.220107,76.433804,124.972796,27.809367,0.0,4.0,3.0,3.0,0.0,1.0,23.0,small,The Mountains,0.0,147.494012,Bob,868332
260,6e330e8c,80516000726,50416110843,0.0,124.873233,140.909771,36.490036,38.68652,52.620645,1.0,4.0,4.0,3.0,0.0,0.0,19.0,small,The Mountains,1.0,151.499536,Bob,861404
261,6e330ece,110316000000,80316092327,0.0,41.774075,64.628884,105.145328,183.409039,66.057009,1.0,2.0,4.0,4.0,0.0,0.0,95.0,small,King's Landing,1.0,74.702884,Bob,1143130
262,6e330ed4,62716021121,112116000000,0.0,108.255049,20.34459,92.98088,57.239727,42.502732,0.0,3.0,4.0,3.0,0.0,0.0,140.0,small,The Mountains,1.0,30.877737,Bob,1298385
263,6e330f35,10716042335,80216071840,0.0,35.104642,6.025188,56.622428,43.211846,50.396456,0.0,4.0,4.0,3.0,0.0,0.0,154.0,huge,The Mountains,1.0,17.017782,Bob,1588820
264,6e330f3c,81316031733,31016101829,0.0,57.17988,6.655686,37.522547,58.661422,12.568417,0.0,3.0,2.0,3.0,0.0,1.0,153.0,small,Cursed Land,0.0,16.863714,Bob,1398769
265,6e330f44,100916000000,80816091311,0.0,19.046925,10.199584,35.81491,259.561275,4.637709,0.0,4.0,3.0,2.66666666667,0.0,0.0,150.0,small,The Mountains,1.0,20.640504,Bob,1501429
266,6e330f6e,40516012124,102516000000,0.0,49.899129,11.8799575,38.3945926667,154.1687925,13.971645,0.0,4.0,2.5,2.33333333333,0.0,0.0,148.0,,,1.0,22.4875945,Bob,1193899
267,6e331009,71616040623,52616081245,0.0,80.751333,13.560331,40.9742753333,48.77631,23.305581,0.0,4.0,2.0,2.0,0.0,0.0,146.0,small,The Mountains,1.0,24.334685,Bob,1406321
268,6e331021,40516051728,40116110142,0.0,26.519377,18.255537,43.553958,40.798686,27.854152,0.0,3.0,3.0,3.0,0.0,0.0,142.0,huge,The Mountains,1.0,28.447333,Bob,1499209
269,6e331065,81316031837,30716120121,0.0,14.957084,75.416648,32.247442,11.601971,4.839886,0.0,3.0,4.0,2.0,0.0,0.0,85.0,small,King's Landing,1.0,85.891842,Bob,1314559
